-1.0;4.254371024700322E-6;-1.0;3.4460405300072607E-6;
0.0;0.0;0.0;0.0;
-1.0;6.484333218564733E-6;8.005349652549053E-6;-1.0;
7.204814687294148E-6;-1.0;8.894832947276726E-6;-1.0;
8.005349652549053E-6;-1.0;9.883147719196362E-6;-1.0;
8.894832947276726E-6;-1.0;1.0981275243551513E-5;-1.0;
9.883147719196362E-6;9.883147719196362E-6;-1.0;1.2201416937279458E-5;
0.0;0.0;0.0;0.0;
-1.0;6.484333218564733E-6;5.252309907037434E-6;-1.0;
5.83589989670826E-6;-1.0;4.7270789163336905E-6;-1.0;
5.252309907037434E-6;4.254371024700322E-6;-1.0;-1.0;
0.0;0.0;0.0;0.0;
-1.0;-1.0;-1.0;5.172321965701178E-7;
0.0;0.0;0.0;0.0;
-1.0;2.260947191737764E-6;1.831367225307589E-6;-1.0;
2.0348524725639877E-6;-1.0;1.64823050277683E-6;-1.0;
1.831367225307589E-6;-1.0;-1.0;1.4834074524991472E-6;
0.0;0.0;0.0;0.0;
-1.0;6.005392022351767E-11;-1.0;4.864367538104931E-11;
0.0;0.0;0.0;0.0;
-1.0;-1.0;1.373841069060199E-11;-1.0;
1.236456962154179E-11;-1.0;1.5264900767335545E-11;-1.0;
1.373841069060199E-11;-1.0;-1.0;1.696100085259505E-11;
0.0;0.0;0.0;0.0;
-1.0;1.3950869852204922E-10;-1.0;1.7223296113833237E-10;
0.0;0.0;0.0;0.0;
-1.0;1.7223296113833237E-10;1.7223296113833237E-10;2.1263328535596588E-10;
1.913699568203693E-10;-1.0;1.5500966502449912E-10;-1.0;
1.7223296113833237E-10;1.3950869852204922E-10;-1.0;-1.0;
0.0;0.0;0.0;0.0;
-1.0;9.153165710031651E-11;7.414064225125638E-11;-1.0;
8.237849139028486E-11;-1.0;6.672657802613074E-11;-1.0;
7.414064225125638E-11;-1.0;-1.0;6.005392022351767E-11;
0.0;0.0;0.0;0.0;
-1.0;-1.0;3.191511541750646E-11;3.940137705864995E-11;
3.5461239352784955E-11;-1.0;2.8723603875755813E-11;-1.0;
3.191511541750646E-11;2.5851243488180232E-11;-1.0;-1.0;
0.0;0.0;0.0;0.0;
-1.0;-1.0;-1.0;5.647837509118034E-15;
0.0;0.0;0.0;0.0;
-1.0;-1.0;1.0627402682740009E-14;8.608196173019408E-15;
9.564662414466009E-15;-1.0;1.1808225203044454E-14;-1.0;
1.0627402682740009E-14;-1.0;1.3120250225604949E-14;-1.0;
1.1808225203044454E-14;-1.0;1.4578055806227722E-14;-1.0;
1.3120250225604949E-14;-1.0;-1.0;1.619783978469747E-14;
0.0;0.0;0.0;0.0;
-1.0;-1.0;7.080468040520619E-14;5.735179112821702E-14;
6.372421236468558E-14;-1.0;7.867186711689577E-14;-1.0;
7.080468040520619E-14;-1.0;-1.0;8.741318568543974E-14;
0.0;0.0;0.0;0.0;
-1.0;4.7902876090522656E-12;3.880132963332335E-12;-1.0;
4.311258848147039E-12;-1.0;3.4921196669991017E-12;-1.0;
3.880132963332335E-12;-1.0;3.1429077002991917E-12;-1.0;
3.4921196669991017E-12;-1.0;2.8286169302692725E-12;-1.0;
3.1429077002991917E-12;-1.0;2.5457552372423453E-12;-1.0;
2.8286169302692725E-12;-1.0;2.291179713518111E-12;-1.0;
2.5457552372423453E-12;-1.0;2.0620617421663E-12;-1.0;
2.291179713518111E-12;-1.0;1.85585556794967E-12;-1.0;
2.0620617421663E-12;-1.0;-1.0;1.670270011154703E-12;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;3.8289339222302895E-6;-1.0;3.1014364770065346E-6;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;1.0981275243551513E-5;-1.0;1.3557129930310508E-5;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;4.65508976913106E-7;-1.0;5.747024406334641E-7;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;1.64823050277683E-6;-1.0;1.3350667072492324E-6;
0.0;0.0;0.0;0.0;
-1.0;5.4048528201165905E-11;-1.0;4.3779307842944384E-11;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;1.5264900767335545E-11;-1.0;1.884555650288339E-11;
0.0;0.0;0.0;0.0;
-1.0;1.5500966502449912E-10;-1.0;1.913699568203693E-10;
0.0;0.0;0.0;0.0;
-1.0;1.913699568203693E-10;-1.0;2.362592059510732E-10;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;6.672657802613074E-11;-1.0;5.4048528201165905E-11;
0.0;0.0;0.0;0.0;
-1.0;3.5461239352784955E-11;-1.0;4.3779307842944384E-11;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;5.083053758206231E-15;-1.0;6.275375010131149E-15;
0.0;0.0;0.0;0.0;
-1.0;9.564662414466009E-15;-1.0;7.747376555717467E-15;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;1.4578055806227722E-14;-1.0;1.7997599760774963E-14;
0.0;0.0;0.0;0.0;
-1.0;6.372421236468558E-14;-1.0;5.1616612015395324E-14;
0.0;0.0;0.0;0.0;
-1.0;7.867186711689577E-14;-1.0;9.712576187271082E-14;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;1.85585556794967E-12;-1.0;1.5032430100392327E-12;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;3.4460405300072607E-6;2.7912928293058814E-6;-1.0;
3.1014364770065346E-6;-1.0;2.512163546375293E-6;-1.0;
2.7912928293058814E-6;-1.0;-1.0;2.260947191737764E-6;
0.0;0.0;0.0;0.0;
-1.0;-1.0;-1.0;6.385582673705156E-7;
0.0;0.0;0.0;0.0;
-1.0;1.2201416937279458E-5;1.5063477700345009E-5;1.2201416937279458E-5;
1.3557129930310508E-5;-1.0;1.6737197444827787E-5;-1.0;
1.5063477700345009E-5;-1.0;1.859688604980865E-5;-1.0;
1.6737197444827787E-5;-1.0;2.0663206722009612E-5;-1.0;
1.859688604980865E-5;-1.0;-1.0;2.295911858001068E-5;
0.0;0.0;0.0;0.0;
-1.0;5.172321965701178E-7;6.385582673705156E-7;-1.0;
5.747024406334641E-7;-1.0;7.095091859672395E-7;-1.0;
6.385582673705156E-7;-1.0;-1.0;7.883435399635995E-7;
0.0;0.0;0.0;0.0;
-1.0;1.4834074524991472E-6;-1.0;1.2015600365243093E-6;
0.0;0.0;0.0;0.0;
-1.0;4.864367538104931E-11;3.940137705864995E-11;3.940137705864995E-11;
4.3779307842944384E-11;-1.0;3.5461239352784955E-11;-1.0;
3.940137705864995E-11;-1.0;-1.0;3.191511541750646E-11;
0.0;0.0;0.0;0.0;
-1.0;1.696100085259505E-11;-1.0;2.0939507225425988E-11;
0.0;0.0;0.0;0.0;
-1.0;1.7223296113833237E-10;2.1263328535596588E-10;-1.0;
1.913699568203693E-10;-1.0;2.362592059510732E-10;-1.0;
2.1263328535596588E-10;2.1263328535596588E-10;-1.0;2.625102288345258E-10;
0.0;0.0;0.0;0.0;
-1.0;-1.0;1.1474957835603322E-9;9.294715846838692E-10;
1.032746205204299E-9;-1.0;1.2749953150670357E-9;-1.0;
1.1474957835603322E-9;-1.0;-1.0;1.4166614611855951E-9;
0.0;0.0;0.0;0.0;
-1.0;6.005392022351767E-11;4.864367538104931E-11;-1.0;
5.4048528201165905E-11;-1.0;4.3779307842944384E-11;-1.0;
4.864367538104931E-11;3.940137705864995E-11;-1.0;3.940137705864995E-11;
0.0;0.0;0.0;0.0;
-1.0;-1.0;5.647837509118034E-15;4.5747483823856084E-15;
5.083053758206231E-15;-1.0;6.275375010131149E-15;-1.0;
5.647837509118034E-15;5.647837509118034E-15;6.9726389001457206E-15;-1.0;
6.275375010131149E-15;-1.0;7.747376555717467E-15;-1.0;
6.9726389001457206E-15;8.608196173019408E-15;-1.0;-1.0;
0.0;0.0;0.0;0.0;
-1.0;-1.0;1.9997333067527737E-14;2.4688065515466342E-14;
2.2219258963919708E-14;-1.0;1.7997599760774963E-14;-1.0;
1.9997333067527737E-14;1.619783978469747E-14;-1.0;-1.0;
0.0;0.0;0.0;0.0;
-1.0;5.735179112821702E-14;-1.0;4.645495081385579E-14;
0.0;0.0;0.0;0.0;
-1.0;8.741318568543974E-14;-1.0;1.0791751319190091E-13;
0.0;0.0;0.0;0.0;
-1.0;-1.0;-1.0;8.741318568543974E-14;
0.0;0.0;0.0;0.0;
-1.0;-1.0;3.8210420388931545E-13;3.0950440515034553E-13;
3.438937835003839E-13;-1.0;4.245602265436838E-13;-1.0;
3.8210420388931545E-13;-1.0;-1.0;4.717335850485376E-13;
0.0;0.0;0.0;0.0;
-1.0;-1.0;1.3529187090353095E-12;1.0958641543186006E-12;
1.2176268381317785E-12;-1.0;1.5032430100392327E-12;-1.0;
1.3529187090353095E-12;1.670270011154703E-12;-1.0;1.3529187090353095E-12;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;2.512163546375293E-6;-1.0;2.0348524725639877E-6;
0.0;0.0;0.0;0.0;
-1.0;5.747024406334641E-7;-1.0;7.095091859672395E-7;
0.0;0.0;0.0;0.0;
-1.0;1.3557129930310508E-5;-1.0;1.0981275243551513E-5;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;2.0663206722009612E-5;-1.0;2.5510131755567422E-5;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;7.095091859672395E-7;-1.0;8.759372666262217E-7;
0.0;0.0;0.0;0.0;
-1.0;1.3350667072492324E-6;-1.0;1.0814040328718785E-6;
0.0;0.0;0.0;0.0;
-1.0;4.3779307842944384E-11;-1.0;3.5461239352784955E-11;
0.0;0.0;0.0;0.0;
-1.0;3.5461239352784955E-11;-1.0;2.8723603875755813E-11;
0.0;0.0;0.0;0.0;
-1.0;1.884555650288339E-11;-1.0;2.326611913936221E-11;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;2.362592059510732E-10;-1.0;2.9167803203836197E-10;
0.0;0.0;0.0;0.0;
-1.0;1.032746205204299E-9;-1.0;8.365244262154822E-10;
0.0;0.0;0.0;0.0;
-1.0;1.2749953150670357E-9;-1.0;1.5740682902062167E-9;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;4.3779307842944384E-11;-1.0;3.5461239352784955E-11;
0.0;0.0;0.0;0.0;
-1.0;5.083053758206231E-15;-1.0;4.1172735441470474E-15;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;2.2219258963919708E-14;-1.0;2.7431183906073713E-14;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;5.1616612015395324E-14;-1.0;4.1809455732470216E-14;
0.0;0.0;0.0;0.0;
-1.0;9.712576187271082E-14;-1.0;1.1990834799100101E-13;
0.0;0.0;0.0;0.0;
-1.0;7.867186711689577E-14;-1.0;9.712576187271082E-14;
0.0;0.0;0.0;0.0;
-1.0;3.438937835003839E-13;-1.0;2.78553964635311E-13;
0.0;0.0;0.0;0.0;
-1.0;4.245602265436838E-13;-1.0;5.241484278317084E-13;
0.0;0.0;0.0;0.0;
-1.0;1.2176268381317785E-12;-1.0;9.862777388867407E-13;
0.0;0.0;0.0;0.0;
-1.0;1.5032430100392327E-12;-1.0;1.2176268381317785E-12;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;-1.0;1.831367225307589E-6;1.4834074524991472E-6;
1.64823050277683E-6;-1.0;2.0348524725639877E-6;-1.0;
1.831367225307589E-6;2.260947191737764E-6;-1.0;-1.0;
0.0;0.0;0.0;0.0;
-1.0;6.385582673705156E-7;-1.0;7.883435399635995E-7;
0.0;0.0;0.0;0.0;
-1.0;1.2201416937279458E-5;9.883147719196362E-6;9.883147719196362E-6;
1.0981275243551513E-5;-1.0;8.894832947276726E-6;-1.0;
9.883147719196362E-6;-1.0;-1.0;-1.0;
0.0;0.0;0.0;0.0;
-1.0;2.295911858001068E-5;2.8344590839519357E-5;-1.0;
2.5510131755567422E-5;-1.0;3.149398982168817E-5;-1.0;
2.8344590839519357E-5;-1.0;-1.0;3.499332202409797E-5;
0.0;0.0;0.0;0.0;
-1.0;7.883435399635995E-7;9.732636295846907E-7;-1.0;
8.759372666262217E-7;-1.0;1.0814040328718785E-6;-1.0;
9.732636295846907E-7;1.2015600365243093E-6;-1.0;-1.0;
0.0;0.0;0.0;0.0;
-1.0;3.940137705864995E-11;-1.0;-1.0;
0.0;0.0;0.0;0.0;
-1.0;3.191511541750646E-11;2.5851243488180232E-11;-1.0;
2.8723603875755813E-11;-1.0;2.326611913936221E-11;-1.0;
2.5851243488180232E-11;2.0939507225425988E-11;-1.0;-1.0;
0.0;0.0;0.0;0.0;
-1.0;-1.0;3.240867022648466E-10;4.00107039833144E-10;
3.600963358498296E-10;-1.0;2.9167803203836197E-10;-1.0;
3.240867022648466E-10;2.625102288345258E-10;-1.0;-1.0;
0.0;0.0;0.0;0.0;
-1.0;9.294715846838692E-10;-1.0;7.528719835939341E-10;
0.0;0.0;0.0;0.0;
-1.0;1.4166614611855951E-9;-1.0;1.7489647668957964E-9;
0.0;0.0;0.0;0.0;
-1.0;-1.0;3.191511541750646E-11;-1.0;
2.8723603875755813E-11;-1.0;3.5461239352784955E-11;-1.0;
3.191511541750646E-11;3.940137705864995E-11;-1.0;-1.0;
0.0;0.0;0.0;0.0;
-1.0;4.5747483823856084E-15;3.705546189732343E-15;-1.0;
4.1172735441470474E-15;-1.0;3.334991570759109E-15;-1.0;
3.705546189732343E-15;-1.0;-1.0;3.001492413683198E-15;
0.0;0.0;0.0;0.0;
-1.0;-1.0;-1.0;1.9692791726175467E-15;
0.0;0.0;0.0;0.0;
-1.0;2.4688065515466342E-14;3.047909322897079E-14;-1.0;
2.7431183906073713E-14;-1.0;3.386565914330088E-14;-1.0;
3.047909322897079E-14;-1.0;3.7628510159223196E-14;-1.0;
3.386565914330088E-14;-1.0;4.1809455732470216E-14;-1.0;
3.7628510159223196E-14;4.645495081385579E-14;-1.0;-1.0;
0.0;0.0;0.0;0.0;
-1.0;1.0791751319190091E-13;1.0791751319190091E-13;1.3323149776777889E-13;
1.1990834799100101E-13;-1.0;9.712576187271082E-14;-1.0;
1.0791751319190091E-13;8.741318568543974E-14;-1.0;-1.0;
0.0;0.0;0.0;0.0;
-1.0;3.0950440515034553E-13;-1.0;2.506985681717799E-13;
0.0;0.0;0.0;0.0;
-1.0;4.717335850485376E-13;-1.0;5.823871420352315E-13;
0.0;0.0;0.0;0.0;
-1.0;1.0958641543186006E-12;-1.0;8.876499649980666E-13;
0.0;0.0;0.0;0.0;
-1.0;1.3529187090353095E-12;-1.0;1.0958641543186006E-12;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;1.64823050277683E-6;-1.0;1.3350667072492324E-6;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;7.095091859672395E-7;-1.0;8.759372666262217E-7;
0.0;0.0;0.0;0.0;
-1.0;1.0981275243551513E-5;-1.0;8.894832947276726E-6;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;3.149398982168817E-5;-1.0;3.888146891566441E-5;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;3.600963358498296E-10;-1.0;4.445633775923822E-10;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;8.365244262154822E-10;-1.0;6.775847852345406E-10;
0.0;0.0;0.0;0.0;
-1.0;1.5740682902062167E-9;-1.0;1.9432941854397736E-9;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;3.334991570759109E-15;-1.0;2.7013431723148785E-15;
0.0;0.0;0.0;0.0;
-1.0;1.7723512553557921E-15;-1.0;2.1880879695750517E-15;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;1.1990834799100101E-13;-1.0;1.480349975197543E-13;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;2.78553964635311E-13;-1.0;2.2562871135460192E-13;
0.0;0.0;0.0;0.0;
-1.0;5.241484278317084E-13;-1.0;6.470968244835906E-13;
0.0;0.0;0.0;0.0;
-1.0;9.862777388867407E-13;-1.0;7.9888496849826E-13;
0.0;0.0;0.0;0.0;
-1.0;1.2176268381317785E-12;-1.0;9.862777388867407E-13;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-1.0;1.4834074524991472E-6;1.2015600365243093E-6;-1.0;
1.3350667072492324E-6;-1.0;1.0814040328718785E-6;-1.0;
1.2015600365243093E-6;-1.0;9.732636295846907E-7;-1.0;
1.0814040328718785E-6;-1.0;8.759372666262217E-7;-1.0;
9.732636295846907E-7;7.883435399635995E-7;-1.0;-1.0;
0.0;0.0;0.0;0.0;
-1.0;9.883147719196362E-6;-1.0;8.005349652549053E-6;
0.0;0.0;0.0;0.0;
-1.0;-1.0;5.333534830680989E-5;6.584610902075295E-5;
5.9261498118677654E-5;-1.0;4.80018134761289E-5;-1.0;
5.333534830680989E-5;-1.0;4.320163212851601E-5;-1.0;
4.80018134761289E-5;-1.0;3.888146891566441E-5;-1.0;
4.320163212851601E-5;3.499332202409797E-5;-1.0;3.499332202409797E-5;
0.0;0.0;0.0;0.0;
